ds,unique_id,y,no,loto
2008-01-14,N4,2,9004,numbers4
2008-01-15,N4,2,9008,numbers4
2008-01-16,N4,0,9012,numbers4
2008-01-17,N4,2,9016,numbers4
2008-01-18,N4,9,9020,numbers4
2008-01-21,N4,6,9024,numbers4
2008-01-22,N4,2,9028,numbers4
2008-01-23,N4,3,9032,numbers4
2008-01-24,N4,1,9036,numbers4
2008-01-25,N4,8,9040,numbers4
2008-01-28,N4,3,9044,numbers4
2008-01-29,N4,0,9048,numbers4
2008-01-30,N4,3,9052,numbers4
2008-01-31,N4,2,9056,numbers4
2008-02-01,N4,4,9060,numbers4
2008-02-04,N4,7,9064,numbers4
2008-02-05,N4,6,9068,numbers4
2008-02-06,N4,7,9072,numbers4
2008-02-07,N4,4,9076,numbers4
2008-02-08,N4,5,9080,numbers4
2008-02-11,N4,4,9084,numbers4
2008-02-12,N4,1,9088,numbers4
2008-02-13,N4,4,9092,numbers4
2008-02-14,N4,6,9096,numbers4
2008-02-15,N4,7,9100,numbers4
2008-02-18,N4,9,9104,numbers4
2008-02-19,N4,3,9108,numbers4
2008-02-20,N4,4,9112,numbers4
2008-02-21,N4,8,9116,numbers4
2008-02-22,N4,8,9120,numbers4
2008-02-25,N4,6,9124,numbers4
2008-02-26,N4,7,9128,numbers4
2008-02-27,N4,0,9132,numbers4
2008-02-28,N4,8,9136,numbers4
2008-02-29,N4,4,9140,numbers4
2008-03-03,N4,4,9144,numbers4
2008-03-04,N4,3,9148,numbers4
2008-03-05,N4,6,9152,numbers4
2008-03-06,N4,3,9156,numbers4
2008-03-07,N4,1,9160,numbers4
2008-03-10,N4,4,9164,numbers4
2008-03-11,N4,4,9168,numbers4
2008-03-12,N4,2,9172,numbers4
2008-03-13,N4,0,9176,numbers4
2008-03-14,N4,4,9180,numbers4
2008-03-17,N4,8,9184,numbers4
2008-03-18,N4,9,9188,numbers4
2008-03-19,N4,0,9192,numbers4
2008-03-20,N4,3,9196,numbers4
2008-03-21,N4,4,9200,numbers4
2008-03-24,N4,7,9204,numbers4
2008-03-25,N4,3,9208,numbers4
2008-03-26,N4,8,9212,numbers4
2008-03-27,N4,6,9216,numbers4
2008-03-28,N4,8,9220,numbers4
2008-03-31,N4,0,9224,numbers4
2008-04-01,N4,0,9228,numbers4
2008-04-02,N4,8,9232,numbers4
2008-04-03,N4,9,9236,numbers4
2008-04-04,N4,1,9240,numbers4
2008-04-07,N4,7,9244,numbers4
2008-04-08,N4,6,9248,numbers4
2008-04-09,N4,4,9252,numbers4
2008-04-10,N4,7,9256,numbers4
2008-04-11,N4,7,9260,numbers4
2008-04-14,N4,7,9264,numbers4
2008-04-15,N4,9,9268,numbers4
2008-04-16,N4,6,9272,numbers4
2008-04-17,N4,3,9276,numbers4
2008-04-18,N4,1,9280,numbers4
2008-04-21,N4,8,9284,numbers4
2008-04-22,N4,0,9288,numbers4
2008-04-23,N4,5,9292,numbers4
2008-04-24,N4,6,9296,numbers4
2008-04-25,N4,4,9300,numbers4
2008-04-28,N4,7,9304,numbers4
2008-04-29,N4,8,9308,numbers4
2008-04-30,N4,9,9312,numbers4
2008-05-01,N4,4,9316,numbers4
2008-05-02,N4,8,9320,numbers4
2008-05-05,N4,4,9324,numbers4
2008-05-06,N4,9,9328,numbers4
2008-05-07,N4,9,9332,numbers4
2008-05-08,N4,0,9336,numbers4
2008-05-09,N4,8,9340,numbers4
2008-05-12,N4,3,9344,numbers4
2008-05-13,N4,5,9348,numbers4
2008-05-14,N4,1,9352,numbers4
2008-05-15,N4,3,9356,numbers4
2008-05-16,N4,1,9360,numbers4
2008-05-19,N4,7,9364,numbers4
2008-05-20,N4,7,9368,numbers4
2008-05-21,N4,1,9372,numbers4
2008-05-22,N4,3,9376,numbers4
2008-05-23,N4,6,9380,numbers4
2008-05-26,N4,5,9384,numbers4
2008-05-27,N4,4,9388,numbers4
2008-05-28,N4,4,9392,numbers4
2008-05-29,N4,1,9396,numbers4
2008-05-30,N4,0,9400,numbers4
2008-06-02,N4,4,9404,numbers4
2008-06-03,N4,9,9408,numbers4
2008-06-04,N4,2,9412,numbers4
2008-06-05,N4,5,9416,numbers4
2008-06-06,N4,5,9420,numbers4
2008-06-09,N4,7,9424,numbers4
2008-06-10,N4,2,9428,numbers4
2008-06-11,N4,7,9432,numbers4
2008-06-12,N4,4,9436,numbers4
2008-06-13,N4,9,9440,numbers4
2008-06-16,N4,0,9444,numbers4
2008-06-17,N4,9,9448,numbers4
2008-06-18,N4,9,9452,numbers4
2008-06-19,N4,9,9456,numbers4
2008-06-20,N4,2,9460,numbers4
2008-06-23,N4,8,9464,numbers4
2008-06-24,N4,6,9468,numbers4
2008-06-25,N4,6,9472,numbers4
2008-06-26,N4,3,9476,numbers4
2008-06-27,N4,7,9480,numbers4
2008-06-30,N4,3,9484,numbers4
2008-07-01,N4,5,9488,numbers4
2008-07-02,N4,7,9492,numbers4
2008-07-03,N4,3,9496,numbers4
2008-07-04,N4,8,9500,numbers4
2008-07-07,N4,0,9504,numbers4
2008-07-08,N4,3,9508,numbers4
2008-07-09,N4,6,9512,numbers4
2008-07-10,N4,3,9516,numbers4
2008-07-11,N4,9,9520,numbers4
2008-07-14,N4,1,9524,numbers4
2008-07-15,N4,9,9528,numbers4
2008-07-16,N4,9,9532,numbers4
2008-07-17,N4,2,9536,numbers4
2008-07-18,N4,1,9540,numbers4
2008-07-21,N4,8,9544,numbers4
2008-07-22,N4,0,9548,numbers4
2008-07-23,N4,2,9552,numbers4
2008-07-24,N4,8,9556,numbers4
2008-07-25,N4,6,9560,numbers4
2008-07-28,N4,5,9564,numbers4
2008-07-29,N4,4,9568,numbers4
2008-07-30,N4,6,9572,numbers4
2008-07-31,N4,4,9576,numbers4
2008-08-01,N4,6,9580,numbers4
2008-08-04,N4,6,9584,numbers4
2008-08-05,N4,1,9588,numbers4
2008-08-06,N4,0,9592,numbers4
2008-08-07,N4,1,9596,numbers4
2008-08-08,N4,7,9600,numbers4
2008-08-11,N4,0,9604,numbers4
2008-08-12,N4,0,9608,numbers4
2008-08-13,N4,9,9612,numbers4
2008-08-14,N4,4,9616,numbers4
2008-08-15,N4,1,9620,numbers4
2008-08-18,N4,7,9624,numbers4
2008-08-19,N4,3,9628,numbers4
2008-08-20,N4,7,9632,numbers4
2008-08-21,N4,2,9636,numbers4
2008-08-22,N4,0,9640,numbers4
2008-08-25,N4,1,9644,numbers4
2008-08-26,N4,5,9648,numbers4
2008-08-27,N4,7,9652,numbers4
2008-08-28,N4,3,9656,numbers4
2008-08-29,N4,3,9660,numbers4
2008-09-01,N4,7,9664,numbers4
2008-09-02,N4,2,9668,numbers4
2008-09-03,N4,7,9672,numbers4
2008-09-04,N4,9,9676,numbers4
2008-09-05,N4,9,9680,numbers4
2008-09-08,N4,3,9684,numbers4
2008-09-09,N4,6,9688,numbers4
2008-09-10,N4,8,9692,numbers4
2008-09-11,N4,3,9696,numbers4
2008-09-12,N4,6,9700,numbers4
2008-09-15,N4,8,9704,numbers4
2008-09-16,N4,9,9708,numbers4
2008-09-17,N4,0,9712,numbers4
2008-09-18,N4,2,9716,numbers4
2008-09-19,N4,2,9720,numbers4
2008-09-22,N4,0,9724,numbers4
2008-09-23,N4,1,9728,numbers4
2008-09-24,N4,2,9732,numbers4
2008-09-25,N4,9,9736,numbers4
2008-09-26,N4,7,9740,numbers4
2008-09-29,N4,8,9744,numbers4
2008-09-30,N4,8,9748,numbers4
2008-10-01,N4,0,9752,numbers4
2008-10-02,N4,8,9756,numbers4
2008-10-03,N4,6,9760,numbers4
2008-10-06,N4,2,9764,numbers4
2008-10-07,N4,1,9768,numbers4
2008-10-08,N4,9,9772,numbers4
2008-10-09,N4,3,9776,numbers4
2008-10-10,N4,0,9780,numbers4
2008-10-13,N4,0,9784,numbers4
2008-10-14,N4,9,9788,numbers4
2008-10-15,N4,8,9792,numbers4
2008-10-16,N4,9,9796,numbers4
2008-10-17,N4,3,9800,numbers4
2008-10-20,N4,7,9804,numbers4
2008-10-21,N4,8,9808,numbers4
2008-10-22,N4,2,9812,numbers4
2008-10-23,N4,3,9816,numbers4
2008-10-24,N4,3,9820,numbers4
2008-10-27,N4,2,9824,numbers4
2008-10-28,N4,7,9828,numbers4
2008-10-29,N4,3,9832,numbers4
2008-10-30,N4,6,9836,numbers4
2008-10-31,N4,7,9840,numbers4
2008-11-03,N4,7,9844,numbers4
2008-11-04,N4,6,9848,numbers4
2008-11-05,N4,3,9852,numbers4
2008-11-06,N4,1,9856,numbers4
2008-11-07,N4,1,9860,numbers4
2008-11-10,N4,3,9864,numbers4
2008-11-11,N4,6,9868,numbers4
2008-11-12,N4,8,9872,numbers4
2008-11-13,N4,9,9876,numbers4
2008-11-14,N4,6,9880,numbers4
2008-11-17,N4,1,9884,numbers4
2008-11-18,N4,4,9888,numbers4
2008-11-19,N4,7,9892,numbers4
2008-11-20,N4,3,9896,numbers4
2008-11-21,N4,4,9900,numbers4
2008-11-24,N4,7,9904,numbers4
2008-11-25,N4,6,9908,numbers4
2008-11-26,N4,1,9912,numbers4
2008-11-27,N4,0,9916,numbers4
2008-11-28,N4,9,9920,numbers4
2008-12-01,N4,3,9924,numbers4
2008-12-02,N4,0,9928,numbers4
2008-12-03,N4,2,9932,numbers4
2008-12-04,N4,0,9936,numbers4
2008-12-05,N4,5,9940,numbers4
2008-12-08,N4,9,9944,numbers4
2008-12-09,N4,6,9948,numbers4
2008-12-10,N4,1,9952,numbers4
2008-12-11,N4,0,9956,numbers4
2008-12-12,N4,6,9960,numbers4
2008-12-15,N4,6,9964,numbers4
2008-12-16,N4,8,9968,numbers4
2008-12-17,N4,6,9972,numbers4
2008-12-18,N4,3,9976,numbers4
2008-12-19,N4,7,9980,numbers4
2008-12-22,N4,9,9984,numbers4
2008-12-23,N4,2,9988,numbers4
2008-12-24,N4,4,9992,numbers4
2008-12-25,N4,5,9996,numbers4
2008-12-26,N4,9,10000,numbers4
2008-12-29,N4,9,10004,numbers4
2008-12-30,N4,4,10008,numbers4
2009-01-05,N4,8,10012,numbers4
2009-01-06,N4,8,10016,numbers4
2009-01-07,N4,6,10020,numbers4
2009-01-08,N4,3,10024,numbers4
2009-01-09,N4,5,10028,numbers4
2009-01-12,N4,9,10032,numbers4
2009-01-13,N4,0,10036,numbers4
2009-01-14,N4,9,10040,numbers4
2009-01-15,N4,6,10044,numbers4
2009-01-16,N4,9,10048,numbers4
2009-01-19,N4,4,10052,numbers4
2009-01-20,N4,3,10056,numbers4
2009-01-21,N4,0,10060,numbers4
2009-01-22,N4,0,10064,numbers4
2009-01-23,N4,6,10068,numbers4
2009-01-26,N4,7,10072,numbers4
2009-01-27,N4,9,10076,numbers4
2009-01-28,N4,2,10080,numbers4
2009-01-29,N4,1,10084,numbers4
2009-01-30,N4,4,10088,numbers4
2009-02-02,N4,9,10092,numbers4
2009-02-03,N4,5,10096,numbers4
2009-02-04,N4,1,10100,numbers4
2009-02-05,N4,6,10104,numbers4
2009-02-06,N4,8,10108,numbers4
2009-02-09,N4,2,10112,numbers4
2009-02-10,N4,2,10116,numbers4
2009-02-11,N4,3,10120,numbers4
2009-02-12,N4,6,10124,numbers4
2009-02-13,N4,2,10128,numbers4
2009-02-16,N4,3,10132,numbers4
2009-02-17,N4,5,10136,numbers4
2009-02-18,N4,1,10140,numbers4
2009-02-19,N4,7,10144,numbers4
2009-02-20,N4,3,10148,numbers4
2009-02-23,N4,7,10152,numbers4
2009-02-24,N4,0,10156,numbers4
2009-02-25,N4,9,10160,numbers4
2009-02-26,N4,9,10164,numbers4
2009-02-27,N4,0,10168,numbers4
2009-03-02,N4,5,10172,numbers4
2009-03-03,N4,5,10176,numbers4
2009-03-04,N4,0,10180,numbers4
2009-03-05,N4,2,10184,numbers4
2009-03-06,N4,9,10188,numbers4
2009-03-09,N4,7,10192,numbers4
2009-03-10,N4,5,10196,numbers4
2009-03-11,N4,5,10200,numbers4
2009-03-12,N4,0,10204,numbers4
2009-03-13,N4,8,10208,numbers4
2009-03-16,N4,1,10212,numbers4
2009-03-17,N4,5,10216,numbers4
2009-03-18,N4,9,10220,numbers4
2009-03-19,N4,1,10224,numbers4
2009-03-20,N4,1,10228,numbers4
2009-03-23,N4,7,10232,numbers4
2009-03-24,N4,1,10236,numbers4
2009-03-25,N4,6,10240,numbers4
2009-03-26,N4,9,10244,numbers4
2009-03-27,N4,9,10248,numbers4
2009-03-30,N4,9,10252,numbers4
2009-03-31,N4,7,10256,numbers4
2009-04-01,N4,7,10260,numbers4
2009-04-02,N4,8,10264,numbers4
2009-04-03,N4,8,10268,numbers4
2009-04-06,N4,7,10272,numbers4
2009-04-07,N4,3,10276,numbers4
2009-04-08,N4,7,10280,numbers4
2009-04-09,N4,7,10284,numbers4
2009-04-10,N4,0,10288,numbers4
2009-04-13,N4,6,10292,numbers4
2009-04-14,N4,3,10296,numbers4
2009-04-15,N4,8,10300,numbers4
2009-04-16,N4,7,10304,numbers4
2009-04-17,N4,5,10308,numbers4
2009-04-20,N4,0,10312,numbers4
2009-04-21,N4,2,10316,numbers4
2009-04-22,N4,5,10320,numbers4
2009-04-23,N4,1,10324,numbers4
2009-04-24,N4,7,10328,numbers4
2009-04-27,N4,7,10332,numbers4
2009-04-28,N4,2,10336,numbers4
2009-04-29,N4,9,10340,numbers4
2009-04-30,N4,6,10344,numbers4
2009-05-01,N4,3,10348,numbers4
2009-05-04,N4,4,10352,numbers4
2009-05-05,N4,7,10356,numbers4
2009-05-06,N4,5,10360,numbers4
2009-05-07,N4,2,10364,numbers4
2009-05-08,N4,6,10368,numbers4
2009-05-11,N4,8,10372,numbers4
2009-05-12,N4,6,10376,numbers4
2009-05-13,N4,6,10380,numbers4
2009-05-14,N4,6,10384,numbers4
2009-05-15,N4,0,10388,numbers4
2009-05-18,N4,6,10392,numbers4
2009-05-19,N4,3,10396,numbers4
2009-05-20,N4,1,10400,numbers4
2009-05-21,N4,4,10404,numbers4
2009-05-22,N4,5,10408,numbers4
2009-05-25,N4,5,10412,numbers4
2009-05-26,N4,9,10416,numbers4
2009-05-27,N4,7,10420,numbers4
2009-05-28,N4,8,10424,numbers4
2009-05-29,N4,6,10428,numbers4
2009-06-01,N4,2,10432,numbers4
2009-06-02,N4,5,10436,numbers4
2009-06-03,N4,3,10440,numbers4
2009-06-04,N4,4,10444,numbers4
2009-06-05,N4,3,10448,numbers4
2009-06-08,N4,3,10452,numbers4
2009-06-09,N4,9,10456,numbers4
2009-06-10,N4,9,10460,numbers4
2009-06-11,N4,7,10464,numbers4
2009-06-12,N4,0,10468,numbers4
2009-06-15,N4,0,10472,numbers4
2009-06-16,N4,0,10476,numbers4
2009-06-17,N4,5,10480,numbers4
2009-06-18,N4,6,10484,numbers4
2009-06-19,N4,0,10488,numbers4
2009-06-22,N4,2,10492,numbers4
2009-06-23,N4,1,10496,numbers4
2009-06-24,N4,9,10500,numbers4
2009-06-25,N4,5,10504,numbers4
2009-06-26,N4,7,10508,numbers4
2009-06-29,N4,9,10512,numbers4
2009-06-30,N4,6,10516,numbers4
2009-07-01,N4,6,10520,numbers4
2009-07-02,N4,5,10524,numbers4
2009-07-03,N4,1,10528,numbers4
2009-07-06,N4,5,10532,numbers4
2009-07-07,N4,1,10536,numbers4
2009-07-08,N4,8,10540,numbers4
2009-07-09,N4,5,10544,numbers4
2009-07-10,N4,8,10548,numbers4
2009-07-13,N4,4,10552,numbers4
2009-07-14,N4,9,10556,numbers4
2009-07-15,N4,4,10560,numbers4
2009-07-16,N4,0,10564,numbers4
2009-07-17,N4,4,10568,numbers4
2009-07-20,N4,6,10572,numbers4
2009-07-21,N4,4,10576,numbers4
2009-07-22,N4,7,10580,numbers4
2009-07-23,N4,6,10584,numbers4
2009-07-24,N4,4,10588,numbers4
2009-07-27,N4,6,10592,numbers4
2009-07-28,N4,9,10596,numbers4
2009-07-29,N4,1,10600,numbers4
2009-07-30,N4,5,10604,numbers4
2009-07-31,N4,9,10608,numbers4
2009-08-03,N4,3,10612,numbers4
2009-08-04,N4,2,10616,numbers4
2009-08-05,N4,9,10620,numbers4
2009-08-06,N4,2,10624,numbers4
2009-08-07,N4,7,10628,numbers4
2009-08-10,N4,7,10632,numbers4
2009-08-11,N4,7,10636,numbers4
2009-08-12,N4,1,10640,numbers4
2009-08-13,N4,6,10644,numbers4
2009-08-14,N4,0,10648,numbers4
2009-08-17,N4,3,10652,numbers4
2009-08-18,N4,2,10656,numbers4
2009-08-19,N4,7,10660,numbers4
2009-08-20,N4,8,10664,numbers4
2009-08-21,N4,0,10668,numbers4
2009-08-24,N4,9,10672,numbers4
2009-08-25,N4,2,10676,numbers4
2009-08-26,N4,3,10680,numbers4
2009-08-27,N4,7,10684,numbers4
2009-08-28,N4,4,10688,numbers4
2009-08-31,N4,2,10692,numbers4
2009-09-01,N4,2,10696,numbers4
2009-09-02,N4,0,10700,numbers4
2009-09-03,N4,1,10704,numbers4
2009-09-04,N4,3,10708,numbers4
2009-09-07,N4,9,10712,numbers4
2009-09-08,N4,9,10716,numbers4
2009-09-09,N4,6,10720,numbers4
2009-09-10,N4,9,10724,numbers4
2009-09-11,N4,8,10728,numbers4
2009-09-14,N4,2,10732,numbers4
2009-09-15,N4,4,10736,numbers4
2009-09-16,N4,8,10740,numbers4
2009-09-17,N4,1,10744,numbers4
2009-09-18,N4,1,10748,numbers4
2009-09-21,N4,3,10752,numbers4
2009-09-22,N4,5,10756,numbers4
2009-09-23,N4,9,10760,numbers4
2009-09-24,N4,3,10764,numbers4
2009-09-25,N4,2,10768,numbers4
2009-09-28,N4,2,10772,numbers4
2009-09-29,N4,8,10776,numbers4
2009-09-30,N4,6,10780,numbers4
2009-10-01,N4,1,10784,numbers4
2009-10-02,N4,8,10788,numbers4
2009-10-05,N4,2,10792,numbers4
2009-10-06,N4,5,10796,numbers4
2009-10-07,N4,3,10800,numbers4
2009-10-08,N4,0,10804,numbers4
2009-10-09,N4,2,10808,numbers4
2009-10-12,N4,2,10812,numbers4
2009-10-13,N4,8,10816,numbers4
2009-10-14,N4,0,10820,numbers4
2009-10-15,N4,1,10824,numbers4
2009-10-16,N4,1,10828,numbers4
2009-10-19,N4,5,10832,numbers4
2009-10-20,N4,9,10836,numbers4
2009-10-21,N4,0,10840,numbers4
2009-10-22,N4,8,10844,numbers4
2009-10-23,N4,2,10848,numbers4
2009-10-26,N4,7,10852,numbers4
2009-10-27,N4,1,10856,numbers4
2009-10-28,N4,2,10860,numbers4
2009-10-29,N4,2,10864,numbers4
2009-10-30,N4,4,10868,numbers4
2009-11-02,N4,5,10872,numbers4
2009-11-03,N4,6,10876,numbers4
2009-11-04,N4,2,10880,numbers4
2009-11-05,N4,5,10884,numbers4
2009-11-06,N4,4,10888,numbers4
2009-11-09,N4,8,10892,numbers4
2009-11-10,N4,3,10896,numbers4
2009-11-11,N4,2,10900,numbers4
2009-11-12,N4,0,10904,numbers4
2009-11-13,N4,4,10908,numbers4
2009-11-16,N4,4,10912,numbers4
2009-11-17,N4,3,10916,numbers4
2009-11-18,N4,8,10920,numbers4
2009-11-19,N4,2,10924,numbers4
2009-11-20,N4,9,10928,numbers4
2009-11-23,N4,4,10932,numbers4
2009-11-24,N4,8,10936,numbers4
2009-11-25,N4,0,10940,numbers4
2009-11-26,N4,1,10944,numbers4
2009-11-27,N4,2,10948,numbers4
2009-11-30,N4,3,10952,numbers4
2009-12-01,N4,5,10956,numbers4
2009-12-02,N4,1,10960,numbers4
2009-12-03,N4,8,10964,numbers4
2009-12-04,N4,3,10968,numbers4
2009-12-07,N4,8,10972,numbers4
2009-12-08,N4,2,10976,numbers4
2009-12-09,N4,9,10980,numbers4
2009-12-10,N4,2,10984,numbers4
2009-12-11,N4,7,10988,numbers4
2009-12-14,N4,7,10992,numbers4
2009-12-15,N4,6,10996,numbers4
2009-12-16,N4,1,11000,numbers4
2009-12-17,N4,1,11004,numbers4
2009-12-18,N4,3,11008,numbers4
2009-12-21,N4,3,11012,numbers4
2009-12-22,N4,3,11016,numbers4
2009-12-23,N4,6,11020,numbers4
2009-12-24,N4,3,11024,numbers4
2009-12-25,N4,5,11028,numbers4
2009-12-28,N4,2,11032,numbers4
2009-12-29,N4,6,11036,numbers4
2009-12-30,N4,4,11040,numbers4
2010-01-04,N4,6,11044,numbers4
2010-01-05,N4,3,11048,numbers4
2010-01-06,N4,5,11052,numbers4
2010-01-07,N4,2,11056,numbers4
2010-01-08,N4,3,11060,numbers4
2010-01-11,N4,6,11064,numbers4
2010-01-12,N4,2,11068,numbers4
2010-01-13,N4,3,11072,numbers4
2010-01-14,N4,5,11076,numbers4
2010-01-15,N4,4,11080,numbers4
2010-01-18,N4,7,11084,numbers4
2010-01-19,N4,1,11088,numbers4
2010-01-20,N4,6,11092,numbers4
2010-01-21,N4,9,11096,numbers4
2010-01-22,N4,3,11100,numbers4
2010-01-25,N4,6,11104,numbers4
2010-01-26,N4,0,11108,numbers4
2010-01-27,N4,9,11112,numbers4
2010-01-28,N4,4,11116,numbers4
2010-01-29,N4,5,11120,numbers4
2010-02-01,N4,6,11124,numbers4
2010-02-02,N4,5,11128,numbers4
2010-02-03,N4,9,11132,numbers4
2010-02-04,N4,2,11136,numbers4
2010-02-05,N4,0,11140,numbers4
2010-02-08,N4,1,11144,numbers4
2010-02-09,N4,4,11148,numbers4
2010-02-10,N4,3,11152,numbers4
2010-02-11,N4,2,11156,numbers4
2010-02-12,N4,9,11160,numbers4
2010-02-15,N4,8,11164,numbers4
2010-02-16,N4,4,11168,numbers4
2010-02-17,N4,2,11172,numbers4
2010-02-18,N4,3,11176,numbers4
2010-02-19,N4,4,11180,numbers4
2010-02-22,N4,9,11184,numbers4
2010-02-23,N4,8,11188,numbers4
2010-02-24,N4,3,11192,numbers4
2010-02-25,N4,1,11196,numbers4
2010-02-26,N4,8,11200,numbers4
2010-03-01,N4,0,11204,numbers4
2010-03-02,N4,2,11208,numbers4
2010-03-03,N4,5,11212,numbers4
2010-03-04,N4,6,11216,numbers4
2010-03-05,N4,6,11220,numbers4
2010-03-08,N4,1,11224,numbers4
2010-03-09,N4,3,11228,numbers4
2010-03-10,N4,8,11232,numbers4
2010-03-11,N4,9,11236,numbers4
2010-03-12,N4,0,11240,numbers4
2010-03-15,N4,6,11244,numbers4
2010-03-16,N4,2,11248,numbers4
2010-03-17,N4,6,11252,numbers4
2010-03-18,N4,2,11256,numbers4
2010-03-19,N4,4,11260,numbers4
2010-03-22,N4,3,11264,numbers4
2010-03-23,N4,8,11268,numbers4
2010-03-24,N4,3,11272,numbers4
2010-03-25,N4,0,11276,numbers4
2010-03-26,N4,5,11280,numbers4
2010-03-29,N4,1,11284,numbers4
2010-03-30,N4,3,11288,numbers4
2010-03-31,N4,8,11292,numbers4
2010-04-01,N4,1,11296,numbers4
2010-04-02,N4,7,11300,numbers4
2010-04-05,N4,4,11304,numbers4
2010-04-06,N4,2,11308,numbers4
2010-04-07,N4,6,11312,numbers4
2010-04-08,N4,0,11316,numbers4
2010-04-09,N4,6,11320,numbers4
2010-04-12,N4,7,11324,numbers4
2010-04-13,N4,7,11328,numbers4
2010-04-14,N4,1,11332,numbers4
2010-04-15,N4,9,11336,numbers4
2010-04-16,N4,1,11340,numbers4
2010-04-19,N4,2,11344,numbers4
2010-04-20,N4,0,11348,numbers4
2010-04-21,N4,8,11352,numbers4
2010-04-22,N4,9,11356,numbers4
2010-04-23,N4,9,11360,numbers4
2010-04-26,N4,9,11364,numbers4
2010-04-27,N4,6,11368,numbers4
2010-04-28,N4,0,11372,numbers4
2010-04-29,N4,9,11376,numbers4
2010-04-30,N4,4,11380,numbers4
2010-05-03,N4,8,11384,numbers4
2010-05-04,N4,2,11388,numbers4
2010-05-05,N4,9,11392,numbers4
2010-05-06,N4,7,11396,numbers4
2010-05-07,N4,9,11400,numbers4
2010-05-10,N4,8,11404,numbers4
2010-05-11,N4,5,11408,numbers4
2010-05-12,N4,0,11412,numbers4
2010-05-13,N4,4,11416,numbers4
2010-05-14,N4,1,11420,numbers4
2010-05-17,N4,7,11424,numbers4
2010-05-18,N4,0,11428,numbers4
2010-05-19,N4,9,11432,numbers4
2010-05-20,N4,3,11436,numbers4
2010-05-21,N4,7,11440,numbers4
2010-05-24,N4,4,11444,numbers4
2010-05-25,N4,2,11448,numbers4
2010-05-26,N4,0,11452,numbers4
2010-05-27,N4,5,11456,numbers4
2010-05-28,N4,8,11460,numbers4
2010-05-31,N4,5,11464,numbers4
2010-06-01,N4,0,11468,numbers4
2010-06-02,N4,9,11472,numbers4
2010-06-03,N4,4,11476,numbers4
2010-06-04,N4,7,11480,numbers4
2010-06-07,N4,2,11484,numbers4
2010-06-08,N4,8,11488,numbers4
2010-06-09,N4,8,11492,numbers4
2010-06-10,N4,6,11496,numbers4
2010-06-11,N4,2,11500,numbers4
2010-06-14,N4,0,11504,numbers4
2010-06-15,N4,5,11508,numbers4
2010-06-16,N4,9,11512,numbers4
2010-06-17,N4,9,11516,numbers4
2010-06-18,N4,0,11520,numbers4
2010-06-21,N4,2,11524,numbers4
2010-06-22,N4,6,11528,numbers4
2010-06-23,N4,0,11532,numbers4
2010-06-24,N4,5,11536,numbers4
2010-06-25,N4,5,11540,numbers4
2010-06-28,N4,4,11544,numbers4
2010-06-29,N4,7,11548,numbers4
2010-06-30,N4,5,11552,numbers4
2010-07-01,N4,1,11556,numbers4
2010-07-02,N4,3,11560,numbers4
2010-07-05,N4,9,11564,numbers4
2010-07-06,N4,5,11568,numbers4
2010-07-07,N4,6,11572,numbers4
2010-07-08,N4,6,11576,numbers4
2010-07-09,N4,1,11580,numbers4
2010-07-12,N4,8,11584,numbers4
2010-07-13,N4,7,11588,numbers4
2010-07-14,N4,2,11592,numbers4
2010-07-15,N4,7,11596,numbers4
2010-07-16,N4,1,11600,numbers4
2010-07-19,N4,9,11604,numbers4
2010-07-20,N4,3,11608,numbers4
2010-07-21,N4,7,11612,numbers4
2010-07-22,N4,3,11616,numbers4
2010-07-23,N4,8,11620,numbers4
2010-07-26,N4,8,11624,numbers4
2010-07-27,N4,9,11628,numbers4
2010-07-28,N4,2,11632,numbers4
2010-07-29,N4,2,11636,numbers4
2010-07-30,N4,1,11640,numbers4
2010-08-02,N4,2,11644,numbers4
2010-08-03,N4,2,11648,numbers4
2010-08-04,N4,6,11652,numbers4
2010-08-05,N4,0,11656,numbers4
2010-08-06,N4,7,11660,numbers4
2010-08-09,N4,6,11664,numbers4
2010-08-10,N4,3,11668,numbers4
2010-08-11,N4,0,11672,numbers4
2010-08-12,N4,6,11676,numbers4
2010-08-13,N4,7,11680,numbers4
2010-08-16,N4,4,11684,numbers4
2010-08-17,N4,5,11688,numbers4
2010-08-18,N4,0,11692,numbers4
2010-08-19,N4,7,11696,numbers4
2010-08-20,N4,2,11700,numbers4
2010-08-23,N4,0,11704,numbers4
2010-08-24,N4,8,11708,numbers4
2010-08-25,N4,0,11712,numbers4
2010-08-26,N4,3,11716,numbers4
2010-08-27,N4,7,11720,numbers4
2010-08-30,N4,1,11724,numbers4
2010-08-31,N4,3,11728,numbers4
2010-09-01,N4,3,11732,numbers4
2010-09-02,N4,1,11736,numbers4
2010-09-03,N4,1,11740,numbers4
2010-09-06,N4,5,11744,numbers4
2010-09-07,N4,9,11748,numbers4
2010-09-08,N4,2,11752,numbers4
2010-09-09,N4,3,11756,numbers4
2010-09-10,N4,9,11760,numbers4
2010-09-13,N4,5,11764,numbers4
2010-09-14,N4,6,11768,numbers4
2010-09-15,N4,5,11772,numbers4
2010-09-16,N4,4,11776,numbers4
2010-09-17,N4,0,11780,numbers4
2010-09-20,N4,5,11784,numbers4
2010-09-21,N4,9,11788,numbers4
2010-09-22,N4,4,11792,numbers4
2010-09-23,N4,1,11796,numbers4
